# Switches:
# -mode              = UTREE_VALUE
# -sample            = UNIFORM
# -nEp               = 1000
# -minTran           = 10
# -maxTran           = 12
# -e                 = 0
# -d                 = 0.5
# -minTrain          = 10
# -maxTrain          = 100
# -minTree           = 1000
# -maxTree           = 10000
# -f                 = 2
# -l1                = 0.0002
# -pruneTree         = 1
# -kWidth            = 0
# -incr              = 10
# -exp               = 0
# -printSamples      = 0
# -optTran           = 0
# -fincr             = 0
# -dl                = 0.001
# -tderr             = 0.0001
# -l1incr            = 0.0001
# -maxl1             = 0.001
# 
# Maze size: 2x2
# 
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 2
#     reward           : 1
#     activation       : EACH_TIME_NO_PUNISH
# 
# 
# 
# 
# Episode	training_length	transition_length	episode_mean_reward
# 
289	110	12	0	utree_size: 1
284	150	12	0.25	utree_size: 13
282	130	12	0.25	utree_size: 15
285	160	12	0.0833333	utree_size: 15
288	190	12	0.25	utree_size: 11
287	180	12	0.0833333	utree_size: 13
290	120	12	0.25	utree_size: 15
270	190	12	0.25	utree_size: 35
291	130	12	0.25	utree_size: 17
293	150	12	0.25	utree_size: 13
292	140	12	0.25	utree_size: 19
295	170	12	0.25	utree_size: 13
294	160	12	0.25	utree_size: 15
296	180	12	0.25	utree_size: 13
298	110	12	0.25	utree_size: 15
297	190	12	0.25	utree_size: 13
300	130	12	0.25	utree_size: 15
299	120	12	0.166667	utree_size: 17
305	180	12	0.0833333	utree_size: 7
301	140	12	0.25	utree_size: 13
303	160	12	0.0833333	utree_size: 11
309	130	12	0.0833333	utree_size: 1
307	110	12	0.0833333	utree_size: 13
311	150	12	0	utree_size: 7
302	150	12	0.25	utree_size: 19
314	180	12	0	utree_size: 1
308	120	12	0	utree_size: 15
306	190	12	0.25	utree_size: 15
312	160	12	0.25	utree_size: 13
317	120	12	0.25	utree_size: 13
313	170	12	0.25	utree_size: 13
316	110	12	0.25	utree_size: 15
310	140	12	0.0833333	utree_size: 21
315	190	12	0.25	utree_size: 15
319	140	12	0.25	utree_size: 13
318	130	12	0.25	utree_size: 19
304	170	12	0.0833333	utree_size: 29
320	150	12	0.25	utree_size: 13
322	170	12	0.0833333	utree_size: 13
323	180	12	0.25	utree_size: 13
321	160	12	0.25	utree_size: 15
325	110	12	0.25	utree_size: 13
326	120	12	0.166667	utree_size: 17
327	130	12	0.0833333	utree_size: 17
328	140	12	0.25	utree_size: 13
324	190	12	0.25	utree_size: 19
329	150	12	0.25	utree_size: 13
330	160	12	0.25	utree_size: 13
334	110	12	0	utree_size: 9
332	180	12	0.25	utree_size: 13
331	170	12	0.25	utree_size: 15
333	190	12	0.25	utree_size: 15
336	130	12	0.166667	utree_size: 15
335	120	12	0.0833333	utree_size: 19
337	140	12	0.0833333	utree_size: 17
338	150	12	0	utree_size: 15
339	160	12	0.25	utree_size: 19
341	180	12	0.0833333	utree_size: 17
343	110	12	0.0833333	utree_size: 17
342	190	12	0.25	utree_size: 13
344	120	12	0.25	utree_size: 17
345	130	12	0.25	utree_size: 13
352	110	12	0	utree_size: 3
340	170	12	0	utree_size: 23
347	150	12	0.25	utree_size: 13
346	140	12	0.25	utree_size: 23
353	120	12	0.0833333	utree_size: 13
348	160	12	0.25	utree_size: 15
354	130	12	0.25	utree_size: 13
349	170	12	0.0833333	utree_size: 17
351	190	12	0	utree_size: 15
358	170	12	0.0833333	utree_size: 5
355	140	12	0.25	utree_size: 15
357	160	12	0.25	utree_size: 13
360	190	12	0.25	utree_size: 9
350	180	12	0	utree_size: 23
361	110	12	0	utree_size: 13
356	150	12	0.25	utree_size: 15
368	180	12	0	utree_size: 1
359	180	12	0.25	utree_size: 13
362	120	12	0.25	utree_size: 15
364	140	12	0.0833333	utree_size: 9
363	130	12	0.0833333	utree_size: 13
370	110	12	0.0833333	utree_size: 13
365	150	12	0.25	utree_size: 15
373	140	12	0	utree_size: 9
372	130	12	0.25	utree_size: 13
367	170	12	0.25	utree_size: 19
369	190	12	0.25	utree_size: 17
366	160	12	0.0833333	utree_size: 23
371	120	12	0	utree_size: 23
376	170	12	0	utree_size: 13
375	160	12	0.25	utree_size: 15
379	110	12	0.0833333	utree_size: 11
374	150	12	0.25	utree_size: 17
385	170	12	0	utree_size: 3
380	120	12	0.25	utree_size: 13
378	190	12	0.25	utree_size: 13
387	190	12	0	utree_size: 1
381	130	12	0.25	utree_size: 13
377	180	12	0.25	utree_size: 19
382	140	12	0.25	utree_size: 13
389	120	12	0.25	utree_size: 13
391	140	12	0	utree_size: 9
388	110	12	0.25	utree_size: 15
390	130	12	0.0833333	utree_size: 13
386	180	12	0.25	utree_size: 15
392	150	12	0.25	utree_size: 17
397	110	12	0.25	utree_size: 11
384	160	12	0.166667	utree_size: 27
383	150	12	0.0833333	utree_size: 31
394	170	12	0.0833333	utree_size: 15
395	180	12	0.25	utree_size: 15
393	160	12	0.166667	utree_size: 17
396	190	12	0.166667	utree_size: 15
398	120	12	0.25	utree_size: 13
399	130	12	0	utree_size: 11
401	150	12	0.0833333	utree_size: 11
400	140	12	0	utree_size: 15
408	130	12	0	utree_size: 1
402	160	12	0.25	utree_size: 15
410	150	12	0.0833333	utree_size: 7
407	120	12	0.25	utree_size: 15
405	190	12	0.25	utree_size: 13
406	110	12	0	utree_size: 19
404	180	12	0.25	utree_size: 17
409	140	12	0.25	utree_size: 15
414	190	12	0.0833333	utree_size: 7
411	160	12	0	utree_size: 11
415	110	12	0.25	utree_size: 13
403	170	12	0.25	utree_size: 25
416	120	12	0.0833333	utree_size: 13
412	170	12	0.25	utree_size: 15
417	130	12	0.0833333	utree_size: 13
413	180	12	0.25	utree_size: 17
418	140	12	0	utree_size: 15
419	150	12	0.25	utree_size: 15
421	170	12	0.25	utree_size: 13
420	160	12	0.25	utree_size: 15
423	190	12	0.25	utree_size: 13
425	120	12	0.25	utree_size: 13
422	180	12	0.25	utree_size: 15
427	140	12	0.25	utree_size: 11
424	110	12	0.0833333	utree_size: 21
429	160	12	0.0833333	utree_size: 9
426	130	12	0.25	utree_size: 19
428	150	12	0.25	utree_size: 15
432	190	12	0.0833333	utree_size: 11
430	170	12	0.25	utree_size: 13
434	120	12	0.166667	utree_size: 13
435	130	12	0.25	utree_size: 11
440	180	12	0	utree_size: 1
433	110	12	0.0833333	utree_size: 17
436	140	12	0.0833333	utree_size: 9
431	180	12	0.0833333	utree_size: 17
442	110	12	0.0833333	utree_size: 9
437	150	12	0.166667	utree_size: 15
438	160	12	0.25	utree_size: 13
439	170	12	0.25	utree_size: 13
448	170	12	0.0833333	utree_size: 1
444	130	12	0.25	utree_size: 13
445	140	12	0	utree_size: 13
441	190	12	0.25	utree_size: 15
446	150	12	0.25	utree_size: 13
450	190	12	0.25	utree_size: 11
443	120	12	0.25	utree_size: 25
452	120	12	0.25	utree_size: 15
447	160	12	0.25	utree_size: 17
451	110	12	0.25	utree_size: 17
449	180	12	0.0833333	utree_size: 15
453	130	12	0	utree_size: 13
454	140	12	0.0833333	utree_size: 15
461	120	12	0.25	utree_size: 9
456	160	12	0.25	utree_size: 13
455	150	12	0.25	utree_size: 15
457	170	12	0.25	utree_size: 15
459	190	12	0.25	utree_size: 13
462	130	12	0	utree_size: 11
466	170	12	0.0833333	utree_size: 5
460	110	12	0.25	utree_size: 25
464	150	12	0.25	utree_size: 13
463	140	12	0	utree_size: 17
467	180	12	0.25	utree_size: 9
458	180	12	0.25	utree_size: 21
465	160	12	0.25	utree_size: 15
469	110	12	0.25	utree_size: 13
470	120	12	0.25	utree_size: 13
471	130	12	0.25	utree_size: 13
468	190	12	0.25	utree_size: 17
473	150	12	0.25	utree_size: 13
474	160	12	0.0833333	utree_size: 15
476	180	12	0.25	utree_size: 13
478	110	12	0	utree_size: 13
483	160	12	0	utree_size: 1
480	130	12	0.0833333	utree_size: 11
472	140	12	0.25	utree_size: 25
479	120	12	0	utree_size: 17
477	190	12	0.25	utree_size: 19
481	140	12	0.0833333	utree_size: 15
484	170	12	0.0833333	utree_size: 13
487	110	12	0.25	utree_size: 13
486	190	12	0.25	utree_size: 13
475	170	12	0.25	utree_size: 31
482	150	12	0.25	utree_size: 23
489	130	12	0.25	utree_size: 15
488	120	12	0	utree_size: 21
491	150	12	0.25	utree_size: 13
490	140	12	0.25	utree_size: 17
492	160	12	0.25	utree_size: 13
499	140	12	0	utree_size: 1
485	180	12	0.25	utree_size: 25
497	120	12	0.25	utree_size: 13
496	110	12	0.0833333	utree_size: 15
494	180	12	0	utree_size: 15
498	130	12	0.25	utree_size: 13
500	150	12	0.25	utree_size: 13
501	160	12	0	utree_size: 13
495	190	12	0.0833333	utree_size: 21
502	170	12	0.25	utree_size: 13
505	110	12	0	utree_size: 15
493	170	12	0	utree_size: 29
506	120	12	0.0833333	utree_size: 13
508	140	12	0.0833333	utree_size: 9
503	180	12	0.25	utree_size: 17
507	130	12	0.25	utree_size: 15
510	160	12	0	utree_size: 9
511	170	12	0.0833333	utree_size: 9
514	110	12	0	utree_size: 9
509	150	12	0.25	utree_size: 13
515	120	12	0.25	utree_size: 9
517	140	12	0.0833333	utree_size: 7
513	190	12	0.25	utree_size: 13
516	130	12	0.25	utree_size: 11
512	180	12	0.25	utree_size: 15
504	190	12	0.25	utree_size: 27
518	150	12	0.25	utree_size: 13
520	170	12	0	utree_size: 11
519	160	12	0.25	utree_size: 15
524	120	12	0.25	utree_size: 13
525	130	12	0.25	utree_size: 11
523	110	12	0.0833333	utree_size: 17
526	140	12	0.25	utree_size: 13
521	180	12	0	utree_size: 21
522	190	12	0.25	utree_size: 19
527	150	12	0.25	utree_size: 17
531	190	12	0.25	utree_size: 13
529	170	12	0.25	utree_size: 15
532	110	12	0	utree_size: 15
533	120	12	0	utree_size: 9
534	130	12	0.25	utree_size: 11
537	160	12	0.0833333	utree_size: 7
530	180	12	0.25	utree_size: 19
535	140	12	0.166667	utree_size: 13
528	160	12	0.0833333	utree_size: 27
536	150	12	0.0833333	utree_size: 15
541	110	12	0.0833333	utree_size: 13
546	160	12	0	utree_size: 1
539	180	12	0.25	utree_size: 15
538	170	12	0.25	utree_size: 17
543	130	12	0.25	utree_size: 13
542	120	12	0.166667	utree_size: 15
550	110	12	0	utree_size: 1
540	190	12	0.25	utree_size: 15
544	140	12	0	utree_size: 13
554	150	12	0.0833333	utree_size: 9
551	120	12	0.25	utree_size: 15
545	150	12	0.0833333	utree_size: 17
549	190	12	0.25	utree_size: 13
547	170	12	0.0833333	utree_size: 15
553	140	12	0.0833333	utree_size: 15
552	130	12	0.25	utree_size: 19
548	180	12	0	utree_size: 21
559	110	12	0.25	utree_size: 15
557	180	12	0.25	utree_size: 15
564	160	12	0	utree_size: 1
561	130	12	0.25	utree_size: 13
556	170	12	0.25	utree_size: 17
560	120	12	0.166667	utree_size: 21
555	160	12	0.25	utree_size: 21
562	140	12	0.25	utree_size: 13
558	190	12	0.25	utree_size: 19
568	110	12	0	utree_size: 7
563	150	12	0.0833333	utree_size: 15
567	190	12	0.0833333	utree_size: 11
569	120	12	0.25	utree_size: 15
565	170	12	0.25	utree_size: 17
566	180	12	0.25	utree_size: 19
571	140	12	0.25	utree_size: 17
572	150	12	0.25	utree_size: 17
573	160	12	0.25	utree_size: 17
574	170	12	0.0833333	utree_size: 17
575	180	12	0.25	utree_size: 13
582	160	12	0	utree_size: 1
578	120	12	0.25	utree_size: 15
579	130	12	0.0833333	utree_size: 15
576	190	12	0.25	utree_size: 17
570	130	12	0.25	utree_size: 33
577	110	12	0	utree_size: 21
581	150	12	0.25	utree_size: 15
580	140	12	0	utree_size: 19
583	170	12	0.25	utree_size: 13
586	110	12	0.25	utree_size: 11
588	130	12	0	utree_size: 9
591	160	12	0	utree_size: 1
587	120	12	0	utree_size: 11
584	180	12	0.25	utree_size: 15
593	180	12	0	utree_size: 7
585	190	12	0.25	utree_size: 15
589	140	12	0.25	utree_size: 11
594	190	12	0.25	utree_size: 9
590	150	12	0.25	utree_size: 15
592	170	12	0.25	utree_size: 15
595	110	12	0.166667	utree_size: 19
596	120	12	0.25	utree_size: 15
599	150	12	0.25	utree_size: 11
598	140	12	0.25	utree_size: 13
597	130	12	0	utree_size: 15
604	110	12	0	utree_size: 7
600	160	12	0	utree_size: 15
608	150	12	0.0833333	utree_size: 7
606	130	12	0.0833333	utree_size: 9
601	170	12	0.25	utree_size: 15
603	190	12	0.25	utree_size: 13
605	120	12	0.25	utree_size: 15
607	140	12	0.25	utree_size: 13
602	180	12	0.0833333	utree_size: 17
609	160	12	0.25	utree_size: 11
613	110	12	0.0833333	utree_size: 15
611	180	12	0.25	utree_size: 15
612	190	12	0.25	utree_size: 13
615	130	12	0	utree_size: 15
614	120	12	0.0833333	utree_size: 19
617	150	12	0.0833333	utree_size: 13
616	140	12	0.0833333	utree_size: 17
618	160	12	0.25	utree_size: 13
622	110	12	0.25	utree_size: 13
619	170	12	0.25	utree_size: 15
623	120	12	0.25	utree_size: 13
620	180	12	0.25	utree_size: 15
624	130	12	0.0833333	utree_size: 13
610	170	12	0.0833333	utree_size: 31
625	140	12	0.25	utree_size: 13
626	150	12	0.0833333	utree_size: 11
627	160	12	0.25	utree_size: 11
621	190	12	0.0833333	utree_size: 21
629	180	12	0.25	utree_size: 13
633	130	12	0.25	utree_size: 9
632	120	12	0.25	utree_size: 15
631	110	12	0.25	utree_size: 21
634	140	12	0.0833333	utree_size: 13
635	150	12	0.25	utree_size: 11
638	180	12	0.0833333	utree_size: 5
636	160	12	0.25	utree_size: 11
640	110	12	0	utree_size: 7
637	170	12	0.25	utree_size: 15
628	170	12	0.166667	utree_size: 27
639	190	12	0.25	utree_size: 13
642	130	12	0.25	utree_size: 13
641	120	12	0.25	utree_size: 17
644	150	12	0.25	utree_size: 13
630	190	12	0.25	utree_size: 29
643	140	12	0.25	utree_size: 15
645	160	12	0.25	utree_size: 15
650	120	12	0.0833333	utree_size: 11
646	170	12	0.25	utree_size: 15
651	130	12	0.166667	utree_size: 11
647	180	12	0.25	utree_size: 15
648	190	12	0.25	utree_size: 15
649	110	12	0.0833333	utree_size: 19
652	140	12	0.25	utree_size: 15
654	160	12	0.25	utree_size: 9
659	120	12	0.0833333	utree_size: 9
658	110	12	0.25	utree_size: 13
653	150	12	0.25	utree_size: 17
660	130	12	0.25	utree_size: 13
656	180	12	0.25	utree_size: 15
655	170	12	0.25	utree_size: 17
657	190	12	0.0833333	utree_size: 15
661	140	12	0.25	utree_size: 15
662	150	12	0.25	utree_size: 13
668	120	12	0.25	utree_size: 13
667	110	12	0.25	utree_size: 15
670	140	12	0	utree_size: 7
666	190	12	0.25	utree_size: 13
663	160	12	0.25	utree_size: 17
665	180	12	0.25	utree_size: 15
669	130	12	0.25	utree_size: 13
664	170	12	0.25	utree_size: 17
674	180	12	0.0833333	utree_size: 9
679	140	12	0	utree_size: 1
676	110	12	0.25	utree_size: 13
671	150	12	0.25	utree_size: 15
677	120	12	0.25	utree_size: 15
675	190	12	0.25	utree_size: 13
673	170	12	0.25	utree_size: 17
678	130	12	0.25	utree_size: 19
685	110	12	0.0833333	utree_size: 3
672	160	12	0.25	utree_size: 21
680	150	12	0.25	utree_size: 13
681	160	12	0.25	utree_size: 13
686	120	12	0.25	utree_size: 9
684	190	12	0.25	utree_size: 13
683	180	12	0.25	utree_size: 15
687	130	12	0.25	utree_size: 13
682	170	12	0.25	utree_size: 21
690	160	12	0	utree_size: 13
689	150	12	0	utree_size: 15
692	180	12	0.0833333	utree_size: 9
688	140	12	0.166667	utree_size: 19
694	110	12	0	utree_size: 15
697	140	12	0.25	utree_size: 9
693	190	12	0.25	utree_size: 13
698	150	12	0.0833333	utree_size: 11
695	120	12	0.0833333	utree_size: 17
704	120	12	0	utree_size: 1
696	130	12	0.25	utree_size: 17
700	170	12	0.25	utree_size: 11
699	160	12	0.25	utree_size: 17
702	190	12	0.25	utree_size: 13
703	110	12	0.25	utree_size: 15
691	170	12	0.0833333	utree_size: 31
705	130	12	0.25	utree_size: 15
701	180	12	0.0833333	utree_size: 19
706	140	12	0.25	utree_size: 17
714	130	12	0.0833333	utree_size: 1
712	110	12	0.25	utree_size: 11
710	180	12	0.25	utree_size: 13
713	120	12	0.0833333	utree_size: 11
707	150	12	0	utree_size: 21
708	160	12	0.25	utree_size: 23
716	150	12	0	utree_size: 11
709	170	12	0.0833333	utree_size: 21
719	180	12	0.25	utree_size: 11
715	140	12	0.0833333	utree_size: 19
721	110	12	0.0833333	utree_size: 11
717	160	12	0.25	utree_size: 17
724	140	12	0.0833333	utree_size: 7
711	190	12	0.0833333	utree_size: 23
720	190	12	0.25	utree_size: 13
722	120	12	0.25	utree_size: 17
723	130	12	0.25	utree_size: 13
718	170	12	0	utree_size: 23
725	150	12	0.25	utree_size: 15
726	160	12	0.25	utree_size: 15
731	120	12	0.25	utree_size: 11
732	130	12	0.25	utree_size: 13
727	170	12	0.25	utree_size: 17
730	110	12	0.0833333	utree_size: 21
729	190	12	0	utree_size: 17
733	140	12	0.25	utree_size: 13
735	160	12	0.0833333	utree_size: 11
741	130	12	0	utree_size: 1
734	150	12	0.25	utree_size: 15
737	180	12	0.25	utree_size: 13
736	170	12	0.25	utree_size: 15
728	180	12	0.0833333	utree_size: 27
739	110	12	0.25	utree_size: 17
742	140	12	0.0833333	utree_size: 15
738	190	12	0.25	utree_size: 17
743	150	12	0.25	utree_size: 15
740	120	12	0.25	utree_size: 23
744	160	12	0.25	utree_size: 13
750	130	12	0.0833333	utree_size: 5
746	180	12	0.25	utree_size: 13
745	170	12	0.25	utree_size: 17
748	110	12	0	utree_size: 15
749	120	12	0.25	utree_size: 13
747	190	12	0.25	utree_size: 15
751	140	12	0.25	utree_size: 13
752	150	12	0.25	utree_size: 17
754	170	12	0.25	utree_size: 13
757	110	12	0.25	utree_size: 13
755	180	12	0.0833333	utree_size: 13
758	120	12	0.25	utree_size: 15
753	160	12	0.25	utree_size: 19
759	130	12	0.0833333	utree_size: 15
761	150	12	0	utree_size: 7
756	190	12	0.25	utree_size: 15
767	120	12	0.0833333	utree_size: 7
760	140	12	0.25	utree_size: 13
766	110	12	0	utree_size: 13
762	160	12	0.25	utree_size: 15
763	170	12	0.25	utree_size: 13
764	180	12	0.25	utree_size: 13
768	130	12	0.25	utree_size: 13
765	190	12	0.25	utree_size: 15
769	140	12	0.25	utree_size: 13
770	150	12	0.25	utree_size: 13
775	110	12	0.25	utree_size: 13
771	160	12	0.0833333	utree_size: 15
778	140	12	0	utree_size: 9
776	120	12	0.25	utree_size: 13
773	180	12	0.25	utree_size: 17
774	190	12	0.25	utree_size: 15
777	130	12	0.25	utree_size: 15
780	160	12	0	utree_size: 11
781	170	12	0.25	utree_size: 13
784	110	12	0	utree_size: 13
782	180	12	0.25	utree_size: 13
785	120	12	0.25	utree_size: 13
772	170	12	0.25	utree_size: 27
786	130	12	0.25	utree_size: 11
787	140	12	0	utree_size: 13
788	150	12	0.25	utree_size: 13
783	190	12	0	utree_size: 19
779	150	12	0.0833333	utree_size: 27
795	130	12	0	utree_size: 1
789	160	12	0.25	utree_size: 15
790	170	12	0.25	utree_size: 15
791	180	12	0	utree_size: 17
796	140	12	0.25	utree_size: 13
793	110	12	0	utree_size: 17
797	150	12	0	utree_size: 13
794	120	12	0.166667	utree_size: 17
792	190	12	0.25	utree_size: 21
799	170	12	0.25	utree_size: 13
798	160	12	0.25	utree_size: 17
800	180	12	0.25	utree_size: 13
803	120	12	0.25	utree_size: 13
801	190	12	0.25	utree_size: 13
804	130	12	0.25	utree_size: 15
806	150	12	0.25	utree_size: 13
805	140	12	0.25	utree_size: 15
807	160	12	0.25	utree_size: 13
802	110	12	0	utree_size: 25
808	170	12	0.25	utree_size: 13
811	110	12	0.166667	utree_size: 15
813	130	12	0.0833333	utree_size: 15
814	140	12	0.25	utree_size: 13
810	190	12	0.25	utree_size: 15
812	120	12	0.0833333	utree_size: 17
809	180	12	0.25	utree_size: 19
822	130	12	0	utree_size: 1
816	160	12	0.25	utree_size: 13
815	150	12	0.25	utree_size: 15
817	170	12	0.25	utree_size: 17
819	190	12	0.25	utree_size: 13
818	180	12	0.25	utree_size: 15
820	110	12	0.166667	utree_size: 19
824	150	12	0	utree_size: 13
823	140	12	0.25	utree_size: 15
821	120	12	0.25	utree_size: 19
830	120	12	0.25	utree_size: 11
832	140	12	0.0833333	utree_size: 11
827	180	12	0.25	utree_size: 13
829	110	12	0.0833333	utree_size: 19
831	130	12	0.25	utree_size: 15
828	190	12	0.25	utree_size: 15
826	170	12	0.25	utree_size: 17
825	160	12	0	utree_size: 27
833	150	12	0.25	utree_size: 13
834	160	12	0.25	utree_size: 15
835	170	12	0.25	utree_size: 15
840	130	12	0.0833333	utree_size: 11
837	190	12	0.25	utree_size: 13
839	120	12	0.25	utree_size: 15
838	110	12	0	utree_size: 19
836	180	12	0.25	utree_size: 19
845	180	12	0	utree_size: 7
847	110	12	0.25	utree_size: 11
842	150	12	0.25	utree_size: 15
843	160	12	0.25	utree_size: 13
848	120	12	0.0833333	utree_size: 11
846	190	12	0.25	utree_size: 13
844	170	12	0.25	utree_size: 15
841	140	12	0.25	utree_size: 25
850	140	12	0	utree_size: 9
851	150	12	0	utree_size: 11
856	110	12	0.0833333	utree_size: 9
857	120	12	0	utree_size: 9
853	170	12	0	utree_size: 15
849	130	12	0.166667	utree_size: 25
858	130	12	0.25	utree_size: 13
860	150	12	0.0833333	utree_size: 11
855	190	12	0.25	utree_size: 17
865	110	12	0	utree_size: 3
854	180	12	0.25	utree_size: 19
859	140	12	0.25	utree_size: 19
861	160	12	0.25	utree_size: 13
852	160	12	0.0833333	utree_size: 27
870	160	12	0	utree_size: 1
866	120	12	0.25	utree_size: 11
864	190	12	0	utree_size: 11
862	170	12	0.25	utree_size: 15
874	110	12	0	utree_size: 1
863	180	12	0.25	utree_size: 15
875	120	12	0	utree_size: 1
867	130	12	0.25	utree_size: 15
868	140	12	0.25	utree_size: 15
869	150	12	0.25	utree_size: 15
878	150	12	0.0833333	utree_size: 9
872	180	12	0.25	utree_size: 13
876	130	12	0.25	utree_size: 13
873	190	12	0.0833333	utree_size: 13
871	170	12	0.25	utree_size: 15
877	140	12	0.25	utree_size: 13
883	110	12	0.0833333	utree_size: 7
884	120	12	0	utree_size: 9
879	160	12	0.25	utree_size: 15
880	170	12	0.25	utree_size: 13
885	130	12	0.25	utree_size: 15
882	190	12	0.25	utree_size: 13
881	180	12	0.25	utree_size: 15
887	150	12	0.25	utree_size: 15
888	160	12	0.25	utree_size: 13
889	170	12	0.25	utree_size: 13
893	120	12	0.25	utree_size: 13
890	180	12	0.0833333	utree_size: 13
892	110	12	0.25	utree_size: 15
886	140	12	0.0833333	utree_size: 27
894	130	12	0.25	utree_size: 13
891	190	12	0.25	utree_size: 15
899	180	12	0	utree_size: 9
896	150	12	0.25	utree_size: 13
897	160	12	0.25	utree_size: 15
898	170	12	0.25	utree_size: 15
895	140	12	0.0833333	utree_size: 25
900	190	12	0.166667	utree_size: 23
# Switches:
# -mode              = UTREE_VALUE
# -sample            = UNIFORM
# -nEp               = 200
# -minTran           = 10
# -maxTran           = 12
# -e                 = 0
# -d                 = 0.5
# -minTrain          = 200
# -maxTrain          = 200
# -minTree           = 1000
# -maxTree           = 10000
# -f                 = 2
# -l1                = 0.001
# -pruneTree         = 1
# -kWidth            = 0
# -incr              = 0
# -exp               = 0
# -printSamples      = 0
# -optTran           = 0
# -fincr             = 0
# -dl                = 0.001
# -tderr             = 0.0001
# -l1incr            = 0.0001
# -maxl1             = 0.001
# 
# Maze size: 2x2
# 
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 2
#     reward           : 1
#     activation       : EACH_TIME_NO_PUNISH
# 
# 
# 
# 
# Episode	training_length	transition_length	episode_mean_reward
# 
6	200	12	0.25	utree_size: 13
8	200	12	0.25	utree_size: 15
7	200	12	0.25	utree_size: 15
2	200	12	0.0833333	utree_size: 15
1	200	12	0.25	utree_size: 15
4	200	12	0.25	utree_size: 15
3	200	12	0.166667	utree_size: 17
5	200	12	0.25	utree_size: 19
14	200	12	0.25	utree_size: 13
12	200	12	0	utree_size: 13
15	200	12	0.0833333	utree_size: 11
9	200	12	0.25	utree_size: 15
10	200	12	0.25	utree_size: 15
13	200	12	0.25	utree_size: 15
11	200	12	0.25	utree_size: 17
21	200	12	0.25	utree_size: 11
17	200	12	0.25	utree_size: 15
20	200	12	0.25	utree_size: 15
19	200	12	0.25	utree_size: 17
22	200	12	0.25	utree_size: 15
23	200	12	0.25	utree_size: 15
18	200	12	0.25	utree_size: 19
16	200	12	0.0833333	utree_size: 29
24	200	12	0	utree_size: 15
32	200	12	0.0833333	utree_size: 1
25	200	12	0.25	utree_size: 15
26	200	12	0	utree_size: 15
28	200	12	0.25	utree_size: 13
29	200	12	0.25	utree_size: 13
30	200	12	0	utree_size: 17
36	200	12	0.0833333	utree_size: 11
31	200	12	0.25	utree_size: 17
37	200	12	0.25	utree_size: 13
35	200	12	0.25	utree_size: 15
33	200	12	0.25	utree_size: 19
34	200	12	0	utree_size: 17
38	200	12	0.25	utree_size: 13
39	200	12	0.25	utree_size: 13
27	200	12	0.0833333	utree_size: 35
41	200	12	0.25	utree_size: 15
42	200	12	0.25	utree_size: 15
43	200	12	0.25	utree_size: 15
40	200	12	0.25	utree_size: 19
44	200	12	0.25	utree_size: 15
46	200	12	0.25	utree_size: 17
45	200	12	0.0833333	utree_size: 21
47	200	12	0.25	utree_size: 15
48	200	12	0.0833333	utree_size: 15
50	200	12	0.25	utree_size: 15
51	200	12	0.25	utree_size: 15
52	200	12	0.25	utree_size: 15
49	200	12	0.25	utree_size: 17
59	200	12	0	utree_size: 1
53	200	12	0.25	utree_size: 13
54	200	12	0.25	utree_size: 13
55	200	12	0.25	utree_size: 13
57	200	12	0.25	utree_size: 13
58	200	12	0.25	utree_size: 15
56	200	12	0.25	utree_size: 17
60	200	12	0.25	utree_size: 15
64	200	12	0.25	utree_size: 15
62	200	12	0.25	utree_size: 17
65	200	12	0.0833333	utree_size: 15
67	200	12	0.25	utree_size: 15
66	200	12	0.25	utree_size: 15
72	200	12	0	utree_size: 1
68	200	12	0.25	utree_size: 15
61	200	12	0.25	utree_size: 29
69	200	12	0.0833333	utree_size: 11
63	200	12	0.25	utree_size: 25
71	200	12	0	utree_size: 11
70	200	12	0.0833333	utree_size: 13
79	200	12	0.0833333	utree_size: 9
74	200	12	0	utree_size: 15
73	200	12	0.25	utree_size: 17
76	200	12	0.0833333	utree_size: 13
75	200	12	0	utree_size: 17
80	200	12	0.25	utree_size: 15
77	200	12	0.25	utree_size: 19
78	200	12	0.25	utree_size: 19
82	200	12	0.25	utree_size: 13
81	200	12	0	utree_size: 15
83	200	12	0.25	utree_size: 13
84	200	12	0.25	utree_size: 17
85	200	12	0.25	utree_size: 17
88	200	12	0.25	utree_size: 15
90	200	12	0.25	utree_size: 13
86	200	12	0.25	utree_size: 17
89	200	12	0.25	utree_size: 15
91	200	12	0.25	utree_size: 15
93	200	12	0.0833333	utree_size: 11
92	200	12	0.25	utree_size: 13
87	200	12	0.25	utree_size: 25
95	200	12	0.25	utree_size: 13
96	200	12	0.25	utree_size: 13
98	200	12	0.0833333	utree_size: 13
100	200	12	0	utree_size: 15
101	200	12	0.0833333	utree_size: 13
97	200	12	0.25	utree_size: 19
104	200	12	0.0833333	utree_size: 11
102	200	12	0.25	utree_size: 15
103	200	12	0.25	utree_size: 15
99	200	12	0.25	utree_size: 23
105	200	12	0.0833333	utree_size: 9
108	200	12	0.0833333	utree_size: 11
94	200	12	0.166667	utree_size: 33
109	200	12	0.25	utree_size: 13
106	200	12	0	utree_size: 17
107	200	12	0.25	utree_size: 17
