# Maze size:               2x2
# strategy               = utree-value
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 10
# max training length    = 10000
# training length factor = 1.1
# training length incr.  = 10
# L1 coefficient         = 0.0001
# max tree size          = 10000
# feature complexity     = 2
# 
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 2
#     reward           : 1
#     activation       : EACH_TIME
# 
# 
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
3 	60	0	1	0
89 	46	0	1	0.001
98 	46	0	1	0
94 	46	0	1	0
88 	46	0	1	0
85 	46	0	1	0
57 	46	0	1	0
13 	60	0	1	0
99 	46	0	1	0
97 	46	0	1	0
90 	46	0	1	0
96 	46	0	1	0
2 	60	0	1	0
9 	60	0	1	0
5 	60	0	1	0
20 	60	0	1	0
21 	60	0	1	0
25 	60	0	1	0
100 	46	0	1	0
14 	60	0	1	0
26 	60	0	1	0
11 	60	0	1	0
4 	60	0	1	0
7 	60	0	1	0
17 	60	0	1	0
16 	60	0	1	0
15 	60	0	1	0
34 	60	0	1	0
37 	60	0	1	0
35 	60	0	1	0
30 	60	0	1	0
8 	60	0	1	0
29 	60	0	1	0
22 	60	0	1	0
1 	60	0	1	0
27 	60	0	1	0
10 	60	0	1	0
33 	60	0	1	0
31 	60	0	1	0
12 	60	0	1	0
19 	60	0	1	0
41 	60	0	1	0
38 	60	0	1	0
28 	60	0	1	0
6 	60	0	1	0
93 	46	0	1	0
24 	60	0	1	0
44 	60	0	1	0
51 	60	0	1	0
32 	60	0	1	0
40 	60	0	1	0
46 	60	0	1	0
50 	60	0	1	0
53 	60	0	1	0
23 	60	0	1	0
43 	60	0	1	0
56 	60	0	1	0
18 	60	0	1	0
64 	60	0	1	0
39 	60	0	1	0
49 	60	0	1	0
48 	60	0	1	0
68 	60	0	1	0
47 	60	0	1	0
36 	60	0	1	0
45 	60	0	1	0
55 	60	0	1	0
65 	60	0	1	0
69 	60	0	1	0
61 	60	0	1	0
60 	60	0	1	0
73 	60	0	1	0
70 	60	0	1	0
63 	60	0	1	0
77 	60	0	1	0
54 	60	0	1	0
67 	60	0	1	0
76 	60	0	1	0
62 	60	0	1	0
74 	60	0	1	0
52 	60	0	1	0
59 	60	0	1	0
82 	60	0	1	0
75 	60	0	1	0
86 	60	0	1	0
71 	60	0	1	0
42 	60	0	1	0.001
94 	60	0	1	0
57 	60	0	1	0
92 	60	0	1	0
97 	60	0	1	0
95 	60	0	1	0
