# Maze size:               2x2
# strategy               = linear-q
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 10
# max training length    = 10000
# training length factor = 1.1
# training length incr.  = 10
# L1 coefficient         = 0.0001
# max tree size          = 10000
# feature complexity     = 3
# 
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 2
#     reward           : 1
#     activation       : EACH_TIME
# 
# 
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
38 	692	0	0	0
45 	692	0	0	0.125
42 	692	0	0	0.25
44 	692	0	0	0.25
46 	692	0	0	0.2
43 	692	0	0	0.167
47 	692	0	0	0.249
48 	692	0	0	0.25
49 	692	0	0	0.143
51 	692	0	0	0.001
50 	692	0	0	0.167
52 	692	0	0	0.25
54 	692	0	0	0.249
56 	692	0	0	0.25
61 	692	0	0	0.25
55 	692	0	0	0.001
57 	692	0	0	0.25
58 	692	0	0	0.2
53 	692	0	0	0.25
59 	692	0	0	0.2
60 	692	0	0	0.25
65 	692	0	0	0.25
63 	692	0	0	0.25
62 	692	0	0	0.143
64 	692	0	0	0.143
68 	692	0	0	0.167
69 	692	0	0	0.182
66 	692	0	0	0
67 	692	0	0	0.211
70 	692	0	0	0.2
72 	692	0	0	0.001
75 	692	0	0	0.143
74 	692	0	0	0.2
73 	692	0	0	0.125
71 	692	0	0	0.166
77 	692	0	0	0
76 	692	0	0	0.25
81 	692	0	0	0
82 	692	0	0	0.25
79 	692	0	0	0.25
78 	692	0	0	0.222
80 	692	0	0	0.2
84 	692	0	0	0.2
83 	692	0	0	0.2
86 	692	0	0	0.167
85 	692	0	0	0.167
89 	692	0	0	0.25
87 	692	0	0	0.166
88 	692	0	0	0.1
90 	692	0	0	0.25
91 	692	0	0	0.2
92 	692	0	0	0.222
94 	692	0	0	0.2
93 	692	0	0	0.143
96 	692	0	0	0.167
95 	692	0	0	0.2
99 	692	0	0	0.166
98 	692	0	0	0.167
97 	692	0	0	0.2
100 	692	0	0	0.249
4 	771	0	0	0.25
2 	771	0	0	0.2
3 	771	0	0	0.25
1 	771	0	0	0.143
7 	771	0	0	0.25
5 	771	0	0	0.2
8 	771	0	0	0.2
6 	771	0	0	0.25
9 	771	0	0	0.166
13 	771	0	0	0.2
10 	771	0	0	0.25
12 	771	0	0	0.2
11 	771	0	0	0
15 	771	0	0	0.25
17 	771	0	0	0.183
16 	771	0	0	0.167
14 	771	0	0	0.154
18 	771	0	0	0.167
19 	771	0	0	0.167
20 	771	0	0	0.25
21 	771	0	0	0.167
22 	771	0	0	0.167
23 	771	0	0	0.2
24 	771	0	0	0.249
29 	771	0	0	0.2
26 	771	0	0	0.249
25 	771	0	0	0.199
27 	771	0	0	0.25
28 	771	0	0	0.143
31 	771	0	0	0.001
32 	771	0	0	0.002
30 	771	0	0	0.25
38 	771	0	0	0.189
35 	771	0	0	0.143
33 	771	0	0	0.002
36 	771	0	0	0.2
34 	771	0	0	0
39 	771	0	0	0.2
37 	771	0	0	0.2
40 	771	0	0	0.167
41 	771	0	0	0.167
42 	771	0	0	0.2
44 	771	0	0	0.1
43 	771	0	0	0.167
46 	771	0	0	0.2
45 	771	0	0	0.182
48 	771	0	0	0.25
49 	771	0	0	0.199
47 	771	0	0	0.249
51 	771	0	0	0.167
52 	771	0	0	0.25
50 	771	0	0	0.25
53 	771	0	0	0.2
54 	771	0	0	0.25
55 	771	0	0	0.2
61 	771	0	0	0.2
58 	771	0	0	0.143
56 	771	0	0	0.167
60 	771	0	0	0.143
57 	771	0	0	0.154
59 	771	0	0	0.25
66 	771	0	0	0.126
64 	771	0	0	0.25
62 	771	0	0	0.2
65 	771	0	0	0.166
63 	771	0	0	0.25
68 	771	0	0	0.2
69 	771	0	0	0.25
67 	771	0	0	0.167
70 	771	0	0	0.166
71 	771	0	0	0.143
73 	771	0	0	0.25
72 	771	0	0	0.167
77 	771	0	0	0.125
78 	771	0	0	0.25
74 	771	0	0	0.2
75 	771	0	0	0.25
76 	771	0	0	0.001
79 	771	0	0	0.142
80 	771	0	0	0.222
83 	771	0	0	0.25
82 	771	0	0	0.167
81 	771	0	0	0.167
85 	771	0	0	0.25
84 	771	0	0	0.25
90 	771	0	0	0.167
88 	771	0	0	0.2
86 	771	0	0	0.167
87 	771	0	0	0.181
89 	771	0	0	0.2
92 	771	0	0	0.167
91 	771	0	0	0.2
93 	771	0	0	0.001
95 	771	0	0	0.002
94 	771	0	0	0.2
96 	771	0	0	0.2
99 	771	0	0	0.25
97 	771	0	0	0.2
100 	771	0	0	0.167
98 	771	0	0	0.25
6 	858	0	0	0.2
1 	858	0	0	0.25
3 	858	0	0	0.2
4 	858	0	0	0.25
5 	858	0	0	0.001
7 	858	0	0	0.25
2 	858	0	0	0.25
8 	858	0	0	0.2
10 	858	0	0	0.249
9 	858	0	0	0.25
12 	858	0	0	0.2
13 	858	0	0	0.2
11 	858	0	0	0.25
14 	858	0	0	0.25
16 	858	0	0	0.25
15 	858	0	0	0.2
18 	858	0	0	0.2
17 	858	0	0	0.2
20 	858	0	0	0.173
19 	858	0	0	0.142
22 	858	0	0	0.143
25 	858	0	0	0.2
24 	858	0	0	0.167
23 	858	0	0	0.2
26 	858	0	0	0.25
21 	858	0	0	0.25
27 	858	0	0	0.167
29 	858	0	0	0.2
31 	858	0	0	0.25
30 	858	0	0	0.143
32 	858	0	0	0.222
28 	858	0	0	0.25
33 	858	0	0	0.249
36 	858	0	0	0.199
38 	858	0	0	0.2
34 	858	0	0	0.25
35 	858	0	0	0.2
37 	858	0	0	0.2
39 	858	0	0	0.25
40 	858	0	0	0.25
43 	858	0	0	0.2
41 	858	0	0	0.2
42 	858	0	0	0.25
44 	858	0	0	0.2
46 	858	0	0	0.143
45 	858	0	0	0.249
47 	858	0	0	0.002
49 	858	0	0	0.2
50 	858	0	0	0.25
48 	858	0	0	0.25
54 	858	0	0	0.001
51 	858	0	0	0.25
53 	858	0	0	0.166
52 	858	0	0	0.25
55 	858	0	0	0.167
57 	858	0	0	0.25
58 	858	0	0	0.2
59 	858	0	0	0.2
56 	858	0	0	0.125
61 	858	0	0	0.2
60 	858	0	0	0.25
62 	858	0	0	0.25
63 	858	0	0	0.167
67 	858	0	0	0.167
64 	858	0	0	0.25
65 	858	0	0	0.2
66 	858	0	0	0.2
68 	858	0	0	0.143
69 	858	0	0	0.167
73 	858	0	0	0.25
72 	858	0	0	0.25
71 	858	0	0	0.198
70 	858	0	0	0.25
74 	858	0	0	0.25
75 	858	0	0	0.167
76 	858	0	0	0.25
77 	858	0	0	0.167
78 	858	0	0	0.25
79 	858	0	0	0.125
80 	858	0	0	0.2
81 	858	0	0	0.167
82 	858	0	0	0.166
83 	858	0	0	0.25
85 	858	0	0	0.2
84 	858	0	0	0.25
86 	858	0	0	0.221
87 	858	0	0	0.167
88 	858	0	0	0.2
89 	858	0	0	0.222
90 	858	0	0	0.2
93 	858	0	0	0.25
92 	858	0	0	0.25
91 	858	0	0	0.2
96 	858	0	0	0.222
98 	858	0	0	0.222
95 	858	0	0	0.221
94 	858	0	0	0.167
97 	858	0	0	0.25
99 	858	0	0	0.25
100 	858	0	0	0.249
2 	953	0	0	0.2
1 	953	0	0	0.2
6 	953	0	0	0.2
4 	953	0	0	0.2
5 	953	0	0	0.2
3 	953	0	0	0.143
10 	953	0	0	0.25
8 	953	0	0	0.2
7 	953	0	0	0.2
11 	953	0	0	0.25
9 	953	0	0	0.2
13 	953	0	0	0.25
12 	953	0	0	0.25
14 	953	0	0	0.167
15 	953	0	0	0.143
16 	953	0	0	0.2
21 	953	0	0	0.001
19 	953	0	0	0.25
18 	953	0	0	0.167
17 	953	0	0	0.2
23 	953	0	0	0.2
22 	953	0	0	0.167
24 	953	0	0	0.25
20 	953	0	0	0.2
26 	953	0	0	0.2
25 	953	0	0	0.199
27 	953	0	0	0.167
28 	953	0	0	0.2
30 	953	0	0	0.25
29 	953	0	0	0.167
33 	953	0	0	0.25
31 	953	0	0	0.166
36 	953	0	0	0.132
34 	953	0	0	0.25
32 	953	0	0	0.2
35 	953	0	0	0.125
37 	953	0	0	0.2
38 	953	0	0	0.25
39 	953	0	0	0.199
43 	953	0	0	0.25
41 	953	0	0	0.25
42 	953	0	0	0.25
44 	953	0	0	0.25
40 	953	0	0	0.2
45 	953	0	0	0.25
47 	953	0	0	0.167
49 	953	0	0	0.167
46 	953	0	0	0.2
48 	953	0	0	0.25
51 	953	0	0	0.167
54 	953	0	0	0.133
50 	953	0	0	0.25
52 	953	0	0	0.166
53 	953	0	0	0.218
57 	953	0	0	0.167
58 	953	0	0	0.25
59 	953	0	0	0.171
61 	953	0	0	0.001
55 	953	0	0	0.25
62 	953	0	0	0
60 	953	0	0	0.167
56 	953	0	0	0.25
64 	953	0	0	0.2
68 	953	0	0	0.2
66 	953	0	0	0
65 	953	0	0	0.143
69 	953	0	0	0.2
63 	953	0	0	0.166
67 	953	0	0	0.143
70 	953	0	0	0.167
72 	953	0	0	0.25
71 	953	0	0	0.2
73 	953	0	0	0.182
77 	953	0	0	0.128
74 	953	0	0	0.222
75 	953	0	0	0.167
76 	953	0	0	0.2
78 	953	0	0	0.25
81 	953	0	0	0.2
80 	953	0	0	0.2
84 	953	0	0	0.249
82 	953	0	0	0.2
83 	953	0	0	0.25
79 	953	0	0	0.2
85 	953	0	0	0.25
86 	953	0	0	0.001
88 	953	0	0	0.2
87 	953	0	0	0.248
90 	953	0	0	0.25
89 	953	0	0	0.167
91 	953	0	0	0.25
92 	953	0	0	0.25
94 	953	0	0	0.167
95 	953	0	0	0.182
93 	953	0	0	0.25
96 	953	0	0	0.167
97 	953	0	0	0.25
100 	953	0	0	0.25
98 	953	0	0	0.25
99 	953	0	0	0.111
1 	1058	0	0	0.25
2 	1058	0	0	0.2
3 	1058	0	0	0.25
6 	1058	0	0	0.25
4 	1058	0	0	0.167
8 	1058	0	0	0.167
9 	1058	0	0	0.25
5 	1058	0	0	0.2
12 	1058	0	0	0.2
7 	1058	0	0	0.25
11 	1058	0	0	0.2
10 	1058	0	0	0.167
15 	1058	0	0	0.25
13 	1058	0	0	0.2
16 	1058	0	0	0.2
14 	1058	0	0	0.199
17 	1058	0	0	0.25
18 	1058	0	0	0.2
20 	1058	0	0	0.25
23 	1058	0	0	0.2
24 	1058	0	0	0.25
19 	1058	0	0	0.2
22 	1058	0	0	0.2
21 	1058	0	0	0.2
26 	1058	0	0	0.167
25 	1058	0	0	0.166
27 	1058	0	0	0.25
28 	1058	0	0	0.25
29 	1058	0	0	0.179
30 	1058	0	0	0.25
32 	1058	0	0	0.143
31 	1058	0	0	0.167
33 	1058	0	0	0.25
35 	1058	0	0	0.25
34 	1058	0	0	0.214
37 	1058	0	0	0.167
38 	1058	0	0	0.2
39 	1058	0	0	0.25
36 	1058	0	0	0.25
41 	1058	0	0	0.166
40 	1058	0	0	0.166
42 	1058	0	0	0.25
44 	1058	0	0	0.25
43 	1058	0	0	0.25
48 	1058	0	0	0.25
46 	1058	0	0	0.25
45 	1058	0	0	0.2
50 	1058	0	0	0.25
47 	1058	0	0	0.182
49 	1058	0	0	0.25
51 	1058	0	0	0.25
52 	1058	0	0	0.25
55 	1058	0	0	0.25
56 	1058	0	0	0.25
53 	1058	0	0	0.25
54 	1058	0	0	0.2
57 	1058	0	0	0.25
58 	1058	0	0	0.145
59 	1058	0	0	0.25
60 	1058	0	0	0.2
61 	1058	0	0	0.222
62 	1058	0	0	0.199
63 	1058	0	0	0.25
66 	1058	0	0	0.144
65 	1058	0	0	0.167
64 	1058	0	0	0.2
68 	1058	0	0	0.25
72 	1058	0	0	0.2
67 	1058	0	0	0.25
69 	1058	0	0	0.001
70 	1058	0	0	0.25
71 	1058	0	0	0.25
73 	1058	0	0	0.2
74 	1058	0	0	0.25
75 	1058	0	0	0.2
80 	1058	0	0	0.25
78 	1058	0	0	0.25
77 	1058	0	0	0.143
79 	1058	0	0	0.25
76 	1058	0	0	0.25
81 	1058	0	0	0.143
84 	1058	0	0	0.166
83 	1058	0	0	0.166
85 	1058	0	0	0.2
86 	1058	0	0	0.167
82 	1058	0	0	0.182
87 	1058	0	0	0
88 	1058	0	0	0.25
91 	1058	0	0	0.167
89 	1058	0	0	0.2
93 	1058	0	0	0.25
94 	1058	0	0	0.25
90 	1058	0	0	0.167
95 	1058	0	0	0.167
92 	1058	0	0	0.167
96 	1058	0	0	0.25
98 	1058	0	0	0.222
97 	1058	0	0	0.25
99 	1058	0	0	0.167
100 	1058	0	0	0.25
2 	1173	0	0	0.2
3 	1173	0	0	0.167
1 	1173	0	0	0.167
5 	1173	0	0	0.004
7 	1173	0	0	0.222
10 	1173	0	0	0.2
4 	1173	0	0	0.25
8 	1173	0	0	0.25
6 	1173	0	0	0.2
9 	1173	0	0	0.2
11 	1173	0	0	0.2
15 	1173	0	0	0.25
14 	1173	0	0	0.25
16 	1173	0	0	0.25
13 	1173	0	0	0.222
12 	1173	0	0	0.25
18 	1173	0	0	0.25
20 	1173	0	0	0.2
17 	1173	0	0	0.001
23 	1173	0	0	0.211
21 	1173	0	0	0.143
19 	1173	0	0	0.249
22 	1173	0	0	0.25
24 	1173	0	0	0.249
25 	1173	0	0	0.25
26 	1173	0	0	0.25
27 	1173	0	0	0.167
28 	1173	0	0	0.2
29 	1173	0	0	0.222
33 	1173	0	0	0.222
32 	1173	0	0	0.25
31 	1173	0	0	0.25
34 	1173	0	0	0.25
35 	1173	0	0	0.2
30 	1173	0	0	0.167
36 	1173	0	0	0.001
37 	1173	0	0	0.25
39 	1173	0	0	0.166
40 	1173	0	0	0.249
41 	1173	0	0	0.199
38 	1173	0	0	0.25
42 	1173	0	0	0.25
43 	1173	0	0	0.167
44 	1173	0	0	0.2
46 	1173	0	0	0.25
45 	1173	0	0	0.2
47 	1173	0	0	0.167
48 	1173	0	0	0.2
49 	1173	0	0	0
51 	1173	0	0	0.182
50 	1173	0	0	0.222
54 	1173	0	0	0.2
53 	1173	0	0	0.167
55 	1173	0	0	0.249
58 	1173	0	0	0.25
52 	1173	0	0	0.25
56 	1173	0	0	0.179
57 	1173	0	0	0.25
59 	1173	0	0	0.222
64 	1173	0	0	0.25
61 	1173	0	0	0.167
60 	1173	0	0	0.249
65 	1173	0	0	0.25
63 	1173	0	0	0.25
71 	1173	0	0	0.25
66 	1173	0	0	0.2
68 	1173	0	0	0.25
67 	1173	0	0	0.25
62 	1173	0	0	0.167
70 	1173	0	0	0.2
69 	1173	0	0	0.199
72 	1173	0	0	0.2
74 	1173	0	0	0.167
73 	1173	0	0	0.2
75 	1173	0	0	0.2
76 	1173	0	0	0.25
77 	1173	0	0	0.2
78 	1173	0	0	0.25
79 	1173	0	0	0.25
80 	1173	0	0	0.25
82 	1173	0	0	0.25
81 	1173	0	0	0.249
84 	1173	0	0	0.25
85 	1173	0	0	0.25
83 	1173	0	0	0.167
87 	1173	0	0	0.25
88 	1173	0	0	0.2
89 	1173	0	0	0.2
86 	1173	0	0	0.249
94 	1173	0	0	0.25
91 	1173	0	0	0.222
90 	1173	0	0	0.111
92 	1173	0	0	0.182
93 	1173	0	0	0.25
95 	1173	0	0	0.25
98 	1173	0	0	0.25
96 	1173	0	0	0.25
97 	1173	0	0	0.25
99 	1173	0	0	0.2
100 	1173	0	0	0.167
1 	1300	0	0	0.2
4 	1300	0	0	0.167
6 	1300	0	0	0.2
2 	1300	0	0	0.182
7 	1300	0	0	0.25
5 	1300	0	0	0.167
8 	1300	0	0	0.222
3 	1300	0	0	0.2
12 	1300	0	0	0.2
11 	1300	0	0	0.25
14 	1300	0	0	0.167
13 	1300	0	0	0.25
9 	1300	0	0	0.249
10 	1300	0	0	0.25
17 	1300	0	0	0.2
16 	1300	0	0	0
15 	1300	0	0	0.2
19 	1300	0	0	0.25
18 	1300	0	0	0.2
20 	1300	0	0	0.167
21 	1300	0	0	0
22 	1300	0	0	0.25
23 	1300	0	0	0.25
24 	1300	0	0	0.249
25 	1300	0	0	0.248
26 	1300	0	0	0.2
28 	1300	0	0	0.249
27 	1300	0	0	0.25
29 	1300	0	0	0.25
30 	1300	0	0	0.25
31 	1300	0	0	0.25
33 	1300	0	0	0.25
35 	1300	0	0	0.25
39 	1300	0	0	0.249
32 	1300	0	0	0.25
37 	1300	0	0	0.25
34 	1300	0	0	0.2
38 	1300	0	0	0.222
36 	1300	0	0	0.249
40 	1300	0	0	0.2
41 	1300	0	0	0.25
43 	1300	0	0	0.25
42 	1300	0	0	0.2
44 	1300	0	0	0.167
46 	1300	0	0	0.181
45 	1300	0	0	0.25
48 	1300	0	0	0.25
47 	1300	0	0	0.25
50 	1300	0	0	0.161
49 	1300	0	0	0.25
53 	1300	0	0	0.25
54 	1300	0	0	0.25
51 	1300	0	0	0.222
52 	1300	0	0	0.166
55 	1300	0	0	0.25
56 	1300	0	0	0.25
58 	1300	0	0	0.215
57 	1300	0	0	0.25
62 	1300	0	0	0.25
59 	1300	0	0	0.2
64 	1300	0	0	0.25
61 	1300	0	0	0.25
63 	1300	0	0	0.25
60 	1300	0	0	0.2
65 	1300	0	0	0.2
66 	1300	0	0	0.25
68 	1300	0	0	0.25
67 	1300	0	0	0.2
69 	1300	0	0	0.2
70 	1300	0	0	0.25
71 	1300	0	0	0.167
77 	1300	0	0	0.25
72 	1300	0	0	0.25
76 	1300	0	0	0.143
73 	1300	0	0	0.25
74 	1300	0	0	0.249
78 	1300	0	0	0.25
75 	1300	0	0	0.25
79 	1300	0	0	0.2
81 	1300	0	0	0.2
80 	1300	0	0	0.25
82 	1300	0	0	0.25
84 	1300	0	0	0.2
88 	1300	0	0	0.125
86 	1300	0	0	0.2
85 	1300	0	0	0.2
83 	1300	0	0	0.182
89 	1300	0	0	0.25
87 	1300	0	0	0.2
90 	1300	0	0	0.25
91 	1300	0	0	0.25
93 	1300	0	0	0.25
92 	1300	0	0	0.25
94 	1300	0	0	0.249
95 	1300	0	0	0.25
96 	1300	0	0	0.25
97 	1300	0	0	0.25
99 	1300	0	0	0.167
98 	1300	0	0	0.167
100 	1300	0	0	0.25
3 	1440	0	0	0.25
6 	1440	0	0	0.167
1 	1440	0	0	0.2
2 	1440	0	0	0.143
9 	1440	0	0	0.25
5 	1440	0	0	0.2
7 	1440	0	0	0.25
4 	1440	0	0	0.25
8 	1440	0	0	0
11 	1440	0	0	0.167
10 	1440	0	0	0.25
14 	1440	0	0	0.2
13 	1440	0	0	0.167
16 	1440	0	0	0.201
12 	1440	0	0	0.25
15 	1440	0	0	0.25
17 	1440	0	0	0.2
18 	1440	0	0	0.25
20 	1440	0	0	0.25
19 	1440	0	0	0.25
21 	1440	0	0	0.25
22 	1440	0	0	0.25
23 	1440	0	0	0.25
24 	1440	0	0	0.25
26 	1440	0	0	0.167
25 	1440	0	0	0.222
28 	1440	0	0	0.25
31 	1440	0	0	0.25
27 	1440	0	0	0
29 	1440	0	0	0.167
34 	1440	0	0	0.25
33 	1440	0	0	0.25
30 	1440	0	0	0.25
32 	1440	0	0	0.25
35 	1440	0	0	0.167
40 	1440	0	0	0.25
38 	1440	0	0	0.25
36 	1440	0	0	0.25
39 	1440	0	0	0.167
37 	1440	0	0	0.2
41 	1440	0	0	0.167
43 	1440	0	0	0.2
45 	1440	0	0	0.2
48 	1440	0	0	0.185
47 	1440	0	0	0.227
44 	1440	0	0	0.25
46 	1440	0	0	0.249
42 	1440	0	0	0.249
49 	1440	0	0	0.25
51 	1440	0	0	0.249
53 	1440	0	0	0.25
50 	1440	0	0	0.249
52 	1440	0	0	0.182
58 	1440	0	0	0.167
54 	1440	0	0	0.25
56 	1440	0	0	0.153
55 	1440	0	0	0.189
57 	1440	0	0	0.167
59 	1440	0	0	0.25
63 	1440	0	0	0.148
60 	1440	0	0	0.2
61 	1440	0	0	0.249
62 	1440	0	0	0.25
64 	1440	0	0	0.249
66 	1440	0	0	0.167
65 	1440	0	0	0.2
71 	1440	0	0	0.143
67 	1440	0	0	0.222
72 	1440	0	0	0.2
68 	1440	0	0	0.249
70 	1440	0	0	0.2
69 	1440	0	0	0.2
73 	1440	0	0	0.25
74 	1440	0	0	0.2
75 	1440	0	0	0.2
77 	1440	0	0	0.25
80 	1440	0	0	0.25
78 	1440	0	0	0.2
79 	1440	0	0	0.25
76 	1440	0	0	0.25
82 	1440	0	0	0.2
83 	1440	0	0	0.25
81 	1440	0	0	0.25
87 	1440	0	0	0.2
85 	1440	0	0	0.25
84 	1440	0	0	0.2
88 	1440	0	0	0.167
86 	1440	0	0	0.25
89 	1440	0	0	0.2
90 	1440	0	0	0.231
91 	1440	0	0	0.2
92 	1440	0	0	0.25
93 	1440	0	0	0.2
94 	1440	0	0	0.25
95 	1440	0	0	0.25
99 	1440	0	0	0.25
96 	1440	0	0	0.2
97 	1440	0	0	0.25
98 	1440	0	0	0.2
100 	1440	0	0	0
4 	1594	0	0	0.25
6 	1594	0	0	0.25
1 	1594	0	0	0.25
2 	1594	0	0	0.2
11 	1594	0	0	0.25
3 	1594	0	0	0.2
8 	1594	0	0	0.25
7 	1594	0	0	0.25
5 	1594	0	0	0.222
9 	1594	0	0	0.25
12 	1594	0	0	0.2
10 	1594	0	0	0.167
13 	1594	0	0	0.2
14 	1594	0	0	0.201
16 	1594	0	0	0.2
15 	1594	0	0	0.25
18 	1594	0	0	0.2
19 	1594	0	0	0.167
20 	1594	0	0	0.001
22 	1594	0	0	0.143
21 	1594	0	0	0.25
17 	1594	0	0	0.25
23 	1594	0	0	0.25
24 	1594	0	0	0.249
27 	1594	0	0	0.25
25 	1594	0	0	0.25
28 	1594	0	0	0.2
30 	1594	0	0	0.182
29 	1594	0	0	0.25
32 	1594	0	0	0.25
31 	1594	0	0	0.222
26 	1594	0	0	0.25
34 	1594	0	0	0.25
35 	1594	0	0	0.2
33 	1594	0	0	0.2
36 	1594	0	0	0.2
38 	1594	0	0	0.167
37 	1594	0	0	0.25
39 	1594	0	0	0.25
41 	1594	0	0	0.25
40 	1594	0	0	0.249
44 	1594	0	0	0.25
42 	1594	0	0	0.2
46 	1594	0	0	0.2
43 	1594	0	0	0.249
45 	1594	0	0	0.222
47 	1594	0	0	0.25
48 	1594	0	0	0.25
49 	1594	0	0	0.25
51 	1594	0	0	0.25
50 	1594	0	0	0.25
56 	1594	0	0	0.2
52 	1594	0	0	0.2
53 	1594	0	0	0.167
55 	1594	0	0	0.25
54 	1594	0	0	0.167
57 	1594	0	0	0.2
59 	1594	0	0	0.151
60 	1594	0	0	0.25
58 	1594	0	0	0.25
61 	1594	0	0	0.25
62 	1594	0	0	0.2
63 	1594	0	0	0.2
69 	1594	0	0	0.2
64 	1594	0	0	0.222
65 	1594	0	0	0
70 	1594	0	0	0.25
67 	1594	0	0	0.25
68 	1594	0	0	0.2
66 	1594	0	0	0.25
71 	1594	0	0	0.167
72 	1594	0	0	0.2
76 	1594	0	0	0.2
78 	1594	0	0	0.248
75 	1594	0	0	0.25
73 	1594	0	0	0.222
77 	1594	0	0	0.201
74 	1594	0	0	0.25
79 	1594	0	0	0.25
82 	1594	0	0	0.25
81 	1594	0	0	0.249
83 	1594	0	0	0.25
85 	1594	0	0	0.25
80 	1594	0	0	0.25
84 	1594	0	0	0.25
86 	1594	0	0	0.249
90 	1594	0	0	0.25
87 	1594	0	0	0.222
92 	1594	0	0	0.2
88 	1594	0	0	0.2
91 	1594	0	0	0.25
89 	1594	0	0	0.25
93 	1594	0	0	0.25
94 	1594	0	0	0.2
95 	1594	0	0	0.2
96 	1594	0	0	0.2
98 	1594	0	0	0.25
97 	1594	0	0	0.2
100 	1594	0	0	0.25
99 	1594	0	0	0.2
1 	1763	0	0	0.25
8 	1763	0	0	0.2
2 	1763	0	0	0.25
3 	1763	0	0	0.25
4 	1763	0	0	0.25
6 	1763	0	0	0.25
9 	1763	0	0	0.126
5 	1763	0	0	0.222
7 	1763	0	0	0.25
10 	1763	0	0	0.25
15 	1763	0	0	0.25
13 	1763	0	0	0.25
11 	1763	0	0	0.25
14 	1763	0	0	0.25
12 	1763	0	0	0.2
17 	1763	0	0	0.25
19 	1763	0	0	0.249
18 	1763	0	0	0.2
16 	1763	0	0	0.167
20 	1763	0	0	0.2
21 	1763	0	0	0.25
22 	1763	0	0	0.2
23 	1763	0	0	0.249
27 	1763	0	0	0.143
26 	1763	0	0	0.25
24 	1763	0	0	0.25
25 	1763	0	0	0.249
28 	1763	0	0	0.25
29 	1763	0	0	0.25
32 	1763	0	0	0.25
30 	1763	0	0	0.25
33 	1763	0	0	0.201
31 	1763	0	0	0.143
34 	1763	0	0	0.25
35 	1763	0	0	0.25
38 	1763	0	0	0.25
36 	1763	0	0	0.25
39 	1763	0	0	0.2
37 	1763	0	0	0.143
41 	1763	0	0	0.25
43 	1763	0	0	0.25
40 	1763	0	0	0.2
42 	1763	0	0	0.2
44 	1763	0	0	0.25
45 	1763	0	0	0.2
46 	1763	0	0	0.25
48 	1763	0	0	0.25
47 	1763	0	0	0.168
50 	1763	0	0	0.25
49 	1763	0	0	0.25
52 	1763	0	0	0.25
51 	1763	0	0	0.216
53 	1763	0	0	0.249
54 	1763	0	0	0.167
58 	1763	0	0	0.2
56 	1763	0	0	0.25
55 	1763	0	0	0.25
57 	1763	0	0	0.25
62 	1763	0	0	0.181
60 	1763	0	0	0.25
66 	1763	0	0	0.25
61 	1763	0	0	0.25
63 	1763	0	0	0.25
65 	1763	0	0	0.25
59 	1763	0	0	0.25
64 	1763	0	0	0.167
67 	1763	0	0	0.25
70 	1763	0	0	0.25
68 	1763	0	0	0.249
69 	1763	0	0	0.167
71 	1763	0	0	0.25
73 	1763	0	0	0.25
74 	1763	0	0	0.25
76 	1763	0	0	0.25
72 	1763	0	0	0.2
75 	1763	0	0	0.2
77 	1763	0	0	0.25
78 	1763	0	0	0.2
80 	1763	0	0	0.25
81 	1763	0	0	0.25
79 	1763	0	0	0.167
82 	1763	0	0	0.2
84 	1763	0	0	0.2
83 	1763	0	0	0.2
89 	1763	0	0	0.25
86 	1763	0	0	0.25
85 	1763	0	0	0.25
90 	1763	0	0	0.249
87 	1763	0	0	0.25
92 	1763	0	0	0.201
91 	1763	0	0	0.25
93 	1763	0	0	0.25
94 	1763	0	0	0.2
88 	1763	0	0	0.25
95 	1763	0	0	0.2
98 	1763	0	0	0.25
96 	1763	0	0	0.25
97 	1763	0	0	0.25
100 	1763	0	0	0.25
99 	1763	0	0	0.25
1 	1949	0	0	0.25
2 	1949	0	0	0.222
5 	1949	0	0	0.167
6 	1949	0	0	0.25
3 	1949	0	0	0.2
4 	1949	0	0	0.25
7 	1949	0	0	0.25
8 	1949	0	0	0.2
10 	1949	0	0	0.25
9 	1949	0	0	0
11 	1949	0	0	0.2
14 	1949	0	0	0.2
12 	1949	0	0	0.167
13 	1949	0	0	0.2
16 	1949	0	0	0.167
15 	1949	0	0	0.167
17 	1949	0	0	0.2
18 	1949	0	0	0.2
24 	1949	0	0	0.25
25 	1949	0	0	0.25
20 	1949	0	0	0.25
21 	1949	0	0	0.249
23 	1949	0	0	0.2
22 	1949	0	0	0.25
19 	1949	0	0	0.25
26 	1949	0	0	0.001
28 	1949	0	0	0.126
27 	1949	0	0	0.25
30 	1949	0	0	0.144
29 	1949	0	0	0.199
31 	1949	0	0	0.249
32 	1949	0	0	0.2
34 	1949	0	0	0.25
33 	1949	0	0	0.25
35 	1949	0	0	0.2
38 	1949	0	0	0.25
36 	1949	0	0	0.25
37 	1949	0	0	0.25
39 	1949	0	0	0.25
41 	1949	0	0	0.25
40 	1949	0	0	0.2
42 	1949	0	0	0.199
46 	1949	0	0	0.25
43 	1949	0	0	0.25
44 	1949	0	0	0.249
45 	1949	0	0	0.25
47 	1949	0	0	0.25
49 	1949	0	0	0.25
48 	1949	0	0	0.25
