# Maze size:               2x2
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 4
#     reward           : 5
#     activation       : ON_RELEASE
# Reward 1
#     ACTIVATION_STATE : 3
#     RECEIVE_STATE    : 0
#     TIME_DELAY       : 4
#     reward           : 5
#     activation       : ON_RELEASE
# Reward 2
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 1
#     TIME_DELAY       : 1
#     reward           : 1
#     activation       : ON_RELEASE
# Reward 3
#     ACTIVATION_STATE : 3
#     RECEIVE_STATE    : 2
#     TIME_DELAY       : 1
#     reward           : 1
#     activation       : ON_RELEASE
# 
# 
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 100
# max training length    = 100000
# training length factor = 1.5
# L1 coefficient         = 0.0001
# max tree size          = 100000
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
95 	757	0	27	1.5
99 	757	0	27	0.539
2 	1135	0	31	1.5
4 	1135	0	33	1.168
3 	1135	0	27	1.5
6 	1135	0	29	0.143
1 	1135	0	37	1
14 	1135	0	27	1.5
8 	1135	0	31	0.8
7 	1135	0	31	1.3
17 	1135	0	31	1.332
15 	1135	0	33	1.5
10 	1135	0	35	1.168
22 	1135	0	31	1.5
12 	1135	0	29	0.167
13 	1135	0	31	0.777
20 	1135	0	31	0.148
18 	1135	0	29	1.5
16 	1135	0	31	1.5
9 	1135	0	31	1.3
5 	1135	0	39	1.004
11 	1135	0	37	0.205
19 	1135	0	31	0.611
21 	1135	0	31	0.166
23 	1135	0	33	0.723
26 	1135	0	25	1.098
24 	1135	0	41	1.092
28 	1135	0	29	0.153
27 	1135	0	31	1.001
25 	1135	0	37	0.865
29 	1135	0	31	1.5
33 	1135	0	29	1.001
32 	1135	0	25	1.183
30 	1135	0	45	0.291
31 	1135	0	33	0.865
37 	1135	0	33	0.149
43 	1135	0	33	1.168
34 	1135	0	37	0
44 	1135	0	39	1.169
39 	1135	0	33	0.924
38 	1135	0	31	0.783
35 	1135	0	39	0.255
40 	1135	0	37	0.539
42 	1135	0	35	0.778
36 	1135	0	31	1.299
45 	1135	0	29	1.002
46 	1135	0	37	1.614
47 	1135	0	35	1.502
48 	1135	0	31	1.164
41 	1135	0	27	0.21
50 	1135	0	31	0.205
51 	1135	0	35	1.168
49 	1135	0	37	0.25
53 	1135	0	31	1.5
54 	1135	0	27	1.327
55 	1135	0	37	1.001
52 	1135	0	31	0.919
57 	1135	0	35	1.087
56 	1135	0	35	0.21
61 	1135	0	31	0.337
63 	1135	0	27	0
64 	1135	0	25	0.148
66 	1135	0	39	1.182
75 	1135	0	33	1.001
60 	1135	0	31	0.773
68 	1135	0	35	1.168
69 	1135	0	35	1
71 	1135	0	35	1.495
65 	1135	0	35	0.337
73 	1135	0	33	1.092
67 	1135	0	33	0.379
59 	1135	0	33	1.091
58 	1135	0	37	0.166
70 	1135	0	29	0.919
77 	1135	0	33	1.295
72 	1135	0	35	1.3
76 	1135	0	35	1.201
74 	1135	0	33	1.494
62 	1135	0	35	0.996
79 	1135	0	33	0.291
81 	1135	0	39	1.5
78 	1135	0	31	1.168
83 	1135	0	37	1.501
80 	1135	0	31	1.168
88 	1135	0	33	1.327
86 	1135	0	33	1.001
87 	1135	0	31	0.586
82 	1135	0	33	1.3
89 	1135	0	31	1.087
